id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49383317,"Cherry Creek - 2 Bdrm, 2.5 Ba, 1,800 sq ft",24091986,Greg,,Cherry Creek,39.72098,-104.94131,Entire home/apt,131,29,11,2024-08-04,0.26,1,268,2,
49398819,Broadway Central VI w/fast internet,392360868,Lincolnwood,,Speer,39.71793,-104.98654,Entire home/apt,79,30,21,2024-07-31,0.49,17,66,3,
49420270,Sloans Lake!  Walk to eateries/bars! Free parking!,4602071,Julie,,Sloan Lake,39.75614,-105.0327,Entire home/apt,134,2,133,2024-11-29,2.97,2,331,16,2021-BFN-0001647
49435569,Beautiful apt with private deck.,105350457,Craig,,Capitol Hill,39.730281829833984,-104.97673797607422,Entire home/apt,90,3,105,2024-12-26,2.48,1,168,25,2021-BFN-0002646
49438146,Gaylord by Modern Midstay | 1Block to CityPark #G3,8672659,Ben,,City Park West,39.74301,-104.96163,Entire home/apt,118,29,7,2024-09-06,0.17,48,275,1,
49440861,Room with private fence backyard,391708489,Rad,,Ruby Hill,39.68993,-105.01675,Private room,69,29,4,2024-06-02,0.10,2,347,1,2021-BFN-0001177
49449621,Cozy Central Park Carriage House,12335893,Darleen,,Stapleton,39.75616,-104.88838,Entire home/apt,130,2,84,2024-11-30,2.12,1,297,19,2021-BFN-0006665
49461149,Stunning Mountain/City Views! Close to Hospitals!,179191292,Leslie,,Overland,39.682308197021484,-104.98976135253906,Entire home/apt,120,30,12,2024-05-31,0.28,1,5,4,
49467949,Historic Row House | Minutes to the best of Denver,398963248,Adam,,Sloan Lake,39.75061,-105.04085,Entire home/apt,71,29,11,2024-11-17,0.25,1,270,2,
49469813,Private room and bathroom near Airport,334219041,Agustina,,Gateway - Green Valley Ranch,39.79502,-104.77011,Private room,56,1,255,2024-12-20,5.82,1,75,80,2021-BFN-0001705
49470100,East Side Escape (30 day minimum stay),42695987,Pavlo,,Hale,39.74001,-104.93817,Entire home/apt,78,30,6,2023-06-18,0.16,1,263,0,
49481837,The Coloradan 622: Walk to Everything!,745200,Susan,,Union Station,39.75425338745117,-105.00086212158203,Entire home/apt,118,30,5,2024-12-14,0.13,4,274,2,
49485161,LUXURY 1 Bedroom in the Heart of LoHi/Downtown,399099077,Jay,,Highland,39.76268,-105.01106,Entire home/apt,139,30,4,2022-04-30,0.11,1,173,0,
49495806,Brand New 1bed 1bath Sunnyside House!,2995486,David,,Sunnyside,39.78019,-105.02263,Entire home/apt,80,29,13,2024-12-01,0.31,6,57,6,
49503889,Brand New LoHi Townhouse With Private Rooftop Deck,51340340,Justin,,Highland,39.76214,-105.00696,Entire home/apt,283,2,97,2024-11-29,2.75,1,3,26,2022-BFN-0000539
49515513,Modern Loft in Perfect Downtown Location,9447036,Zach,,CBD,39.7467862324537,-104.9929288962273,Entire home/apt,135,2,116,2024-12-05,4.96,5,127,58,2022-BFN-0016801
49518626,"Modern Apt: 12mi to Red Rocks, 8mi to Downtown!",92728431,Steph + Joe,,Harvey Park,39.6753,-105.04667,Entire home/apt,105,2,93,2024-11-28,2.15,1,243,16,2021-BFN-0002375
49518796,"Private, bright, new ADU in the heart of Denver",255379575,Caleb,,Whittier,39.75265,-104.96838,Entire home/apt,156,1,220,2024-12-27,5.00,1,175,44,2021-BFN-0002853
49567682,Urban Townhome close to Downtown + Cherry Creek!,204608095,Kerem,,Speer,39.72623,-104.98116,Entire home/apt,275,4,26,2024-08-15,0.63,1,183,8,2021-BFN-0006136
49585347,Broadway Central XI,392360868,Lincolnwood,,Speer,39.72,-104.98515,Entire home/apt,89,30,18,2024-12-01,0.42,17,89,6,
49585896,Victorian Treehouse Suite,290230837,Marsa,,Cheesman Park,39.73654,-104.97012,Entire home/apt,45,29,3,2024-02-15,0.13,5,273,1,
49593927,"LoHi Guest Suite, Steps to Bars, Shops, and More!",227486093,Ty,,Highland,39.76458,-105.00428,Entire home/apt,119,29,39,2024-09-11,0.97,1,257,2,2021-BFN-0005445
49611259,Bright + Modern Retreat | King Beds | Sloan’s Lake,356791420,Alex,,West Colfax,39.7413462,-105.0395258,Entire home/apt,,1,119,2024-12-23,2.72,5,115,32,2020-BFN-0004500
49611828,Art District Bungalow,84360751,Stefany,,Whittier,39.76091,-104.97111,Entire home/apt,154,1,73,2024-12-16,1.95,1,42,33,2021-BFN-0004148
49629467,Broadway Central III,392360868,Lincolnwood,,Speer,39.71815,-104.98626,Entire home/apt,,30,13,2024-10-25,0.33,17,89,4,
49630898,Mid-century Modern Retreat,401159506,Tiffany & Karen,,Cory - Merrill,39.69013162813286,-104.94272554688082,Entire home/apt,246,2,103,2024-12-21,2.41,1,301,41,2021-BFN-0005238
49641472,Guest Suite I Kitchenette I 5 star Location I,72164908,Atomic,,Speer,39.71738,-104.98502,Entire home/apt,65,1,348,2024-12-16,7.87,42,76,66,2020-BFN-0005842
49652066,"No place like home, except here!",38099445,Alice,,Gateway - Green Valley Ranch,39.79704,-104.78161,Private room,,4,47,2024-07-26,1.07,1,0,5,2021-BFN-0002431
49684824,"Jungalow ✹ Entire Private 1BR! Parking, Downtown",33157183,William,,West Colfax,39.74287,-105.03081,Entire home/apt,115,1,155,2024-10-28,3.50,1,86,37,2021-BFN-0002657
49703319,"Private Hot Tub, Yard, Transportation, Relaxation",46941005,Nick,,Villa Park,39.73472,-105.04445,Entire home/apt,225,2,39,2024-11-11,0.96,1,85,14,2021-BFN-0005742
49704371,Modern Cherry Creek Condo with Private Patio,23209026,Enzo,,Belcaro,39.71166,-104.95004,Entire home/apt,,30,7,2024-06-30,0.18,3,0,1,
49704743,Stylish True Downtown Loft on 16th Street Mall,23209026,Enzo,,CBD,39.7444,-104.99438,Entire home/apt,100,30,14,2024-12-03,0.38,3,53,4,
49712911,The Tiny Loft,10162813,China,,West Colfax,39.7409,-105.04787,Entire home/apt,70,30,10,2022-10-02,0.23,1,145,0,
49756007,Dream house! Pool & hot tub in downtown Denver,218402,Greg,,Five Points,39.74935336427067,-104.9846675250318,Entire home/apt,295,1,94,2024-12-15,2.41,1,314,17,2021-BFN-0007281
49770172,Stunning 1Br Modern Condo near Park & Downtown,63650191,Morgan,,City Park West,39.74004,-104.96747,Entire home/apt,87,29,17,2024-12-06,0.40,2,333,6,
49776755,Stunning Bungalow near RiNo and central Denver,13197754,Chris,,Cole,39.76752,-104.96292,Entire home/apt,199,2,37,2024-09-22,0.87,1,3,4,2021-BFN-0003472
49777274,4 bedroom townhouse in Lohi! - book Fall 2024!,174195569,Alena,,Highland,39.76486,-105.01049,Entire home/apt,950,2,26,2024-09-02,0.61,1,173,5,2021-BFN-0004208
49781085,30+day @ IvyHouse in Denver's Historic San Rafael,316516171,Jill,,Five Points,39.75053787231445,-104.97647857666016,Entire home/apt,79,30,11,2024-11-08,0.26,2,179,1,
49834277,Stylish Urban Loft in Downtown Denver,12583589,Scott,,CBD,39.74383,-104.99034,Entire home/apt,106,30,19,2024-11-25,0.46,2,176,5,
49837322,Boho Bungalow in Denver,5944418,Taylor,,Northeast Park Hill,39.763,-104.92006,Entire home/apt,155,2,71,2024-10-13,1.62,1,362,12,2021-BFN-0002759
49841433,Love in grace,219506731,Victorien,,Gateway - Green Valley Ranch,39.77623,-104.76748,Private room,32,29,0,,,16,365,0,
49876049,"Cozy Studio-Heart-of -Denver, Hot Tub & Parking",246189000,Aprel,,East Colfax,39.74259,-104.90257,Entire home/apt,128,29,94,2024-11-29,2.47,1,270,56,2023-BFN-0046836
49893367,Downtown Denver Studio < 1 Mi to Coors Field!,121718072,Evolve,,Five Points,39.7562,-104.98401,Entire home/apt,106,2,90,2024-12-19,2.07,85,324,21,2019-BFN-0003772
49910578,The House You Want - Perfect location & No Chores!,130420914,Joe,,Athmar Park,39.705810546875,-105.02244567871094,Entire home/apt,160,2,151,2024-12-16,3.65,1,74,28,2021-BFN-0005072
49978713,Modern Condo Uptown Denver Close to Hospitals,403045274,Berween,,City Park West,39.74663,-104.96611,Entire home/apt,102,30,0,,,1,268,0,
49989094,LoHi Townhome with Rooftop Deck & Mountain Views,27663039,Brayton,,Highland,39.7609,-105.02225,Entire home/apt,203,2,32,2024-12-03,0.77,1,121,12,2021-BFN-0003947
50014203,2nd Floor Apt w/ Rooftop Patio Above Beer Bar,74374414,Shannon,,Whittier,39.7562,-104.96038,Entire home/apt,185,29,56,2023-10-22,1.61,1,89,0,2021-BFN-0009421
50016111,Near park w/Lake; Queen w/Private bath (Z:QnAP),14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.69991,-105.01483,Private room,39,29,3,2023-04-25,0.09,30,365,0,
50046842,NEW! Amazing Denver Central Park Beautiful Escape!,243685543,Christine,,Stapleton,39.80034,-104.86673,Entire home/apt,114,1,205,2024-12-15,4.85,1,328,51,2021-BFN-0004557
50048133,Broadway Central IV King Mattress! Large unit!,392360868,Lincolnwood,,Speer,39.71847,-104.98493,Entire home/apt,110,30,19,2024-02-01,0.46,17,83,2,
50053026,Stylish and Comfortable Home | Heart of Denver,111180459,Patrick,,Baker,39.722763,-104.991074,Entire home/apt,241,1,191,2024-12-15,4.42,2,165,45,2021-BFN-0003196
50074405,2BR 2.5BA ⭐️Modern Metropolitan Downtown Getaway!⭐️,24917817,Daniel,,Five Points,39.75243,-104.99079,Entire home/apt,164,30,76,2022-07-03,1.74,1,179,0,2021-BFN-0003411
50085064,Near park w/Lake; King Ensuite bath; garage (Z:RH),14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.6978,-105.01598,Private room,,29,4,2024-07-27,0.11,30,364,1,
50088800,Near park/lake; King Ensuite bath; Garage (Z:HL),14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.699950585528036,-105.01492665761384,Private room,40,29,5,2024-06-10,0.15,30,365,2,
50112897,NEW 1 BR Apt with private patio and spa bathroom,404330571,Barb,,Hale,39.73423,-104.93073,Entire home/apt,149,2,127,2024-12-23,4.29,2,40,50,2022-BFN-0006352
50115953,☀️🏔⛷SUPERHOST Cozy Colorado Getaway🌲❄️🏕,99936845,Wes,,Gateway - Green Valley Ranch,39.79493,-104.76457,Entire home/apt,113,29,14,2024-11-23,0.38,2,96,3,
50119630,Cozy Guest Suite Near Empower Stdm & Sloan’s Lake,404414089,Cody,,Sloan Lake,39.74902,-105.03672,Entire home/apt,67,1,258,2024-12-15,6.04,1,267,65,2021-BFN-0004114
50145040,Beautiful home with 3 bedrooms & 5 beds,15794834,Sam,,Gateway - Green Valley Ranch,39.794891,-104.7674047,Entire home/apt,160,29,0,,,2,365,0,
50155822,"Wonderful 3 bed, 3 bath townhome in Northfield",404761679,Christina,,Stapleton,39.7965,-104.89118,Entire home/apt,329,2,22,2024-09-02,0.63,1,180,7,2021-BFN-0009387
50177701,Art-Inspired Loft | Mountain View | Zuni Lofts,401251189,Tyler,,Highland,39.75811,-105.017746,Entire home/apt,78,1,97,2024-12-17,2.28,19,339,28,2023-BFN-0021808
50178225,Highlands Fully furnished 1 bedroom Guest House!,383837798,Juanita,,Sloan Lake,39.75717,-105.02737,Entire home/apt,,30,8,2024-10-06,0.20,1,0,3,
50178274,Contemporary Cool Lifestyle Loft | Zuni Lofts,401251189,Tyler,,Highland,39.75811,-105.017746,Entire home/apt,70,1,27,2024-12-17,0.63,19,352,14,2023-BFN-0021808
50178287,Modern Lifestyle Loft with View | Zuni Lofts,401251189,Tyler,,Highland,39.75811,-105.017746,Entire home/apt,72,1,103,2024-12-06,2.38,19,352,47,2023-BFN-0021808
50178292,Modern Eclectic Penthouse Loft | Zuni Lofts,401251189,Tyler,,Highland,39.75811,-105.017746,Entire home/apt,76,1,136,2024-12-16,3.15,19,346,42,2023-BFN-0021808
50178319,Charming Apartment in Westwood Arts District,153401210,Mish,,Westwood,39.70803,-105.03355,Entire home/apt,93,2,119,2024-12-23,3.39,1,359,39,2021-BFN-0010044
50209185,"Entire Home with 2 BR, 2 Bath, front and backyard",16510430,David,,Baker,39.71796,-104.99352,Entire home/apt,250,2,64,2024-09-17,1.55,1,133,22,2021-BFN-0006059
50225821,"Private 1 Bdrm, Second story Escape in Cole",308096048,Zach,,Cole,39.76971,-104.96579,Entire home/apt,70,1,101,2024-11-18,2.41,1,349,28,2021-BFN-0004328
50231415,"Lux RiNo Retreat: Prime Location, Backyard, HotTub",96032444,Skyler,,Cole,39.76849,-104.96176,Entire home/apt,234,1,3,2023-12-13,0.10,2,365,0,2021-BFN-0004440
50247390,Highland | Pet Ok | 88 Walkscore | WFH | Workout,195294994,Bee,,Highland,39.76882,-105.00139,Entire home/apt,75,30,105,2024-11-16,2.53,1,194,8,2021-BFN-0003980
50269689,Top Floor | Amazing Views | Center of LoHi,401251189,Tyler,,Highland,39.758163,-105.015427,Entire home/apt,65,1,122,2024-12-20,2.88,19,300,47,2023-BFN-0021808
50270167,Central LoHi Clubhouse | Skyline View | Sleeps 12!,401251189,Tyler,,Highland,39.758202,-105.015572,Entire home/apt,140,1,121,2024-12-01,2.83,19,340,35,2023-BFN-0021808
50271561,Charming Victorian in Denver Highlands w/ Hot Tub,17259435,Seth,,West Highland,39.7588,-105.02787,Entire home/apt,,4,25,2024-12-28,1.00,1,10,6,2022-BFN-0016860
50286858,Stylish Denver Home w/ Yard - Walk Everywhere!,26762788,Brooke,,West Highland,39.768501,-105.043167,Entire home/apt,316,2,49,2024-09-02,1.16,1,90,7,2021-BFN-0003634
50299373,"Landing | Chic 1BD, Pool, Gym",263502162,Landing,,Indian Creek,39.69174,-104.89469,Entire home/apt,101,30,0,,,14,364,0,
50307598,Renovated Victorian home in an awesome location!,45310987,Morgan,,Baker,39.71641,-104.99032,Entire home/apt,389,29,3,2022-08-31,0.08,3,92,0,
50308078,A Denver Skyline State of Mind | Zuni Lofts,401251189,Tyler,,Highland,39.75811,-105.017746,Entire home/apt,65,1,116,2024-12-27,2.76,19,349,45,2023-BFN-0021808
50308768,Victorian Home in Denver’s Hip Highlands Square,404710147,Ronny,,West Highland,39.76371,-105.0297,Entire home/apt,249,2,136,2024-11-30,3.16,1,271,16,2021-BFN-0001997
50329528,Capital Hill's Cozy Cottage by Richard,406434189,Richard,,Cheesman Park,39.73497,-104.97299,Private room,77,2,221,2024-12-14,5.22,1,292,64,2020-BFN-0000676
50329886,Inviting 2 bedroom by Sloans Lake,46401356,Lisa,,Sloan Lake,39.75545,-105.04355,Entire home/apt,94,1,247,2024-12-07,5.74,1,163,81,2023-BFN-0025792
50330522,Stunning 2BR Townhouse Steps Away From RiNo,29278045,Kiara,,Five Points,39.75811731473383,-104.9847682525858,Entire home/apt,,29,0,,,1,365,0,
50348223,Sloans Lake Pocket Luxury | Ladder off the Alley,39428882,Rob,,Sloan Lake,39.75404,-105.05282,Entire home/apt,89,2,197,2024-12-14,4.59,2,149,66,
50348691,Colorado’s Denver Den 10 minute drive to Downtown,3318889,Tatiana,,Cory - Merrill,39.68784,-104.95652,Entire home/apt,165,29,27,2024-04-28,0.64,1,89,1,2023-BFN-0018039
50383204,Denver North Getaway! Globeville 1911!,300574674,Eric,,Globeville,39.780972463665805,-104.9816200738023,Private room,74,1,46,2024-12-07,4.19,1,264,46,2024-BFN-0004477
50397093,Historic Cheesman Park Charm,407124285,Amber,,Cheesman Park,39.73708,-104.96943,Entire home/apt,118,1,253,2024-12-15,5.97,1,355,60,2021-BFN-0004194
50397256,"Modern, Tennyson St, Walkable, Rooftop, & Views",7748860,Brian,,Berkeley,39.77468,-105.04308,Entire home/apt,295,5,13,2023-06-11,0.31,3,175,0,2021-BFN-0004203
50404537,"Tiny Carriage House...""The Whistle Stop"" 30+ days",69541608,Laurell,,West Colfax,39.736767,-105.044228,Entire home/apt,51,29,7,2024-07-28,0.24,1,119,4,
50417342,"Bright and modern w/ garage parking, washer+dryer",53225583,Clinton,,Sunnyside,39.77271,-105.02318,Entire home/apt,146,1,252,2024-12-20,6.06,1,143,62,2021-BFN-0005347
50421563,Skyline Loft | Sweeping City Views | Central LoHi,401251189,Tyler,,Highland,39.757935,-105.01548,Entire home/apt,145,1,105,2024-12-24,2.48,19,323,40,2023-BFN-0021808
50442341,Stylish Modern Home W/ Rooftop Mountain Views!,407528552,Chris,,Villa Park,39.73125,-105.04379,Entire home/apt,199,3,49,2024-12-15,1.41,1,337,18,2021-BFN-0005867
50462328,A spacious 4 bedroom 3.5 bathroom,344533152,Nana,,Windsor,39.69696,-104.88212,Entire home/apt,207,2,128,2024-12-27,3.23,1,58,26,
50485705,Studio & Bedroom in Denver Home! Near DIA&Buffalos,65988876,Michael,,Montbello,39.78012,-104.81273,Entire home/apt,,2,171,2024-11-04,4.15,1,0,42,2021-BFN-0004765
50498614,3 bedroom 2 bath in quiet Athmar Park neighborhood,2462960,Jonathan,,Athmar Park,39.70175,-105.02033,Entire home/apt,99,29,12,2023-12-28,0.65,1,363,0,2023-BFN-0015940
50505937,Sleeps 10 Townhome w/ Views of Park & Downtown,965432,Dina,,Chaffee Park,39.79034,-105.01388,Entire home/apt,259,2,16,2024-12-27,0.39,1,331,11,
50541007,Rooftop City & Mtn View - Private Bedroom & Bath,408347640,Erin,,Skyland,39.7593,-104.94702,Private room,91,1,50,2024-10-05,1.25,1,150,24,2021-BFN-0006116
50552582,DenverStays | Farmhouse-Chic Home 15' to Downtown!,406372410,Manuel,,Northeast Park Hill,39.76468,-104.939503,Entire home/apt,270,29,123,2023-06-08,2.89,2,67,0,2022-BFN-0015035
50589007,"City Park Casita / Walk To Eats, Brews, Park, More",408732542,Sean,,City Park West,39.74968,-104.9618,Entire home/apt,,1,109,2024-09-23,2.56,1,0,21,2021-BFN-0004155
50593240,On Cloud 9 | Curated Lifestyle Loft | Zuni Lofts,401251189,Tyler,,Highland,39.757935,-105.01548,Entire home/apt,65,1,104,2024-12-25,2.47,19,291,47,2023-BFN-0021808
50595657,New Studio with Deck overlooking West Highland,408790364,Paul,,West Highland,39.76827,-105.03075,Entire home/apt,104,1,253,2024-12-27,5.93,1,340,60,2019-BFN-0008607
50596123,Luxury Studio in the Heart of Downtown Denver,225658142,Iskra,,Union Station,39.75404,-104.99986,Entire home/apt,85,30,7,2023-08-12,0.18,1,153,0,
50600260,A dreamy stay in the Lower Highlands (LoHi),38786334,Max,,Highland,39.76545,-105.010315,Entire home/apt,,4,11,2023-08-28,0.26,1,0,0,2021-BFN-0001980
50613509,New Spacious Modern Loft | Center of LoHi,401251189,Tyler,,Highland,39.757935,-105.01548,Entire home/apt,65,1,74,2024-12-17,1.77,19,352,14,2023-BFN-0021808
